dataset,prefix_length,prefix_length_name,encoding_type,generation_type,preprocessing_applied,total_feature_vectors,multiplication_ratio,f1_rf,f1_dt,accuracy_rf,accuracy_dt,10_original,10_encoded,10_change,Payment Handled_original,Payment Handled_encoded,Payment Handled_change,Declaration REJECTED by EMPLOYEE_original,Declaration REJECTED by EMPLOYEE_encoded,Declaration REJECTED by EMPLOYEE_change,8_original,8_encoded,8_change,7_original,7_encoded,7_change,Permit SAVED by EMPLOYEE_original,Permit SAVED by EMPLOYEE_encoded,Permit SAVED by EMPLOYEE_change,Declaration REJECTED by MISSING_original,Declaration REJECTED by MISSING_encoded,Declaration REJECTED by MISSING_change,End trip_original,End trip_encoded,End trip_change,11_original,11_encoded,11_change,Request Payment_original,Request Payment_encoded,Request Payment_change,Send Reminder_original,Send Reminder_encoded,Send Reminder_change,6_original,6_encoded,6_change,5_original,5_encoded,5_change,4_original,4_encoded,4_change,Permit REJECTED by MISSING_original,Permit REJECTED by MISSING_encoded,Permit REJECTED by MISSING_change,Declaration SAVED by EMPLOYEE_original,Declaration SAVED by EMPLOYEE_encoded,Declaration SAVED by EMPLOYEE_change,0_original,0_encoded,0_change,1_original,1_encoded,1_change,Permit REJECTED by EMPLOYEE_original,Permit REJECTED by EMPLOYEE_encoded,Permit REJECTED by EMPLOYEE_change,Permit FINAL_APPROVED by SUPERVISOR_original,Permit FINAL_APPROVED by SUPERVISOR_encoded,Permit FINAL_APPROVED by SUPERVISOR_change,9_original,9_encoded,9_change,3_original,3_encoded,3_change
PermitLog,90,max,simple,only_this,False,5652,1.0,0.9628190207943679,0.9573693248033099,0.9618104667609618,0.9547383309759547,0.0,0.017692852087756547,0.017692852087756547,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.6723283793347488,0.6723283793347488,0.0,0.4069355980184005,0.4069355980184005,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.154989384288747,12.154989384288747,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.07077140835102619,0.07077140835102619,0,82.71408351026184,82.71408351026184,0,3.007784854918613,3.007784854918613,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.42462845010615713,0.42462845010615713,0.0,0.035385704175513094,0.035385704175513094,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.05307855626326964,0.05307855626326964,0,0.4423213021939137,0.4423213021939137
PermitLog,90,max,simple,only_this,True,1325,1.0,0.6693064426690765,0.8019958756812491,0.684931506849315,0.7808219178082192,0.0,0.07547169811320754,0.07547169811320754,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,1.0566037735849056,1.0566037735849056,0.0,0.6792452830188679,0.6792452830188679,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,8.0,8.0,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.3018867924528302,0.3018867924528302,0,81.66037735849056,81.66037735849056,0,5.509433962264151,5.509433962264151,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,1.4339622641509433,1.4339622641509433,0.0,0.1509433962264151,0.1509433962264151,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.1509433962264151,0.1509433962264151,0,0.9811320754716981,0.9811320754716981
PermitLog,3,min,simple,all_in_one,False,16956,1.0,0.24771766523365726,0.24771766523365726,0.41678453559641676,0.41678453559641676,0.0,0.017692852087756547,0.017692852087756547,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.6723283793347488,0.6723283793347488,0.0,0.4069355980184005,0.4069355980184005,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.154989384288747,12.154989384288747,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.07077140835102619,0.07077140835102619,0,82.71408351026184,82.71408351026184,0,3.007784854918613,3.007784854918613,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.42462845010615713,0.42462845010615713,0.0,0.035385704175513094,0.035385704175513094,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.05307855626326964,0.05307855626326964,0,0.4423213021939137,0.4423213021939137
PermitLog,3,min,frequency,all_in_one,False,16956,1.0,0.24700521324071412,0.24700521324071412,0.4163130598774163,0.4163130598774163,0.0,0.017692852087756547,0.017692852087756547,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.6723283793347488,0.6723283793347488,0.0,0.4069355980184005,0.4069355980184005,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.154989384288747,12.154989384288747,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.07077140835102619,0.07077140835102619,0,82.71408351026184,82.71408351026184,0,3.007784854918613,3.007784854918613,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.42462845010615713,0.42462845010615713,0.0,0.035385704175513094,0.035385704175513094,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.05307855626326964,0.05307855626326964,0,0.4423213021939137,0.4423213021939137
PermitLog,3,min,complex,all_in_one,False,16956,1.0,0.8552210039244122,0.8898210676681878,0.8618576143328619,0.8901461574728902,0.0,0.017692852087756547,0.017692852087756547,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.6723283793347488,0.6723283793347488,0.0,0.4069355980184005,0.4069355980184005,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.154989384288747,12.154989384288747,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.07077140835102619,0.07077140835102619,0,82.71408351026184,82.71408351026184,0,3.007784854918613,3.007784854918613,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.42462845010615713,0.42462845010615713,0.0,0.035385704175513094,0.035385704175513094,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.05307855626326964,0.05307855626326964,0,0.4423213021939137,0.4423213021939137
PermitLog,12,avg,simple,all_in_one,False,59057,4.0,0.454006216111943,0.4502121563391214,0.5703353956366004,0.565939433409313,0.0,0.020319352489967323,0.020319352489967323,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.40130721167685457,0.40130721167685457,0.0,0.22520615676380448,0.22520615676380448,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,9.033645461164637,9.033645461164637,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.037252146231606754,0.037252146231606754,0,87.32749716375704,87.32749716375704,0,2.1792505545489953,2.1792505545489953,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.41316016729600213,0.41316016729600213,0.0,0.02709246998662309,0.02709246998662309,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.02201263186413126,0.02201263186413126,0,0.31325668422032954,0.31325668422032954
PermitLog,12,avg,frequency,all_in_one,False,59057,4.0,0.45295353532266835,0.4537085567333016,0.5704982090524259,0.5706610224682513,0.0,0.020319352489967323,0.020319352489967323,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.40130721167685457,0.40130721167685457,0.0,0.22520615676380448,0.22520615676380448,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,9.033645461164637,9.033645461164637,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.037252146231606754,0.037252146231606754,0,87.32749716375704,87.32749716375704,0,2.1792505545489953,2.1792505545489953,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.41316016729600213,0.41316016729600213,0.0,0.02709246998662309,0.02709246998662309,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.02201263186413126,0.02201263186413126,0,0.31325668422032954,0.31325668422032954
PermitLog,12,avg,complex,all_in_one,False,59057,4.0,0.8702090649561322,0.8963347015644784,0.8770758710517746,0.8992184956040378,0.0,0.020319352489967323,0.020319352489967323,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.40130721167685457,0.40130721167685457,0.0,0.22520615676380448,0.22520615676380448,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,9.033645461164637,9.033645461164637,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.037252146231606754,0.037252146231606754,0,87.32749716375704,87.32749716375704,0,2.1792505545489953,2.1792505545489953,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.41316016729600213,0.41316016729600213,0.0,0.02709246998662309,0.02709246998662309,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.02201263186413126,0.02201263186413126,0,0.31325668422032954,0.31325668422032954
PermitLog,90,max,simple,all_in_one,False,71822,30.0,0.4658516055030063,0.46859728273773865,0.5820712865228698,0.5797766559583907,0.0,0.018100303528166856,0.018100303528166856,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.3452980980757985,0.3452980980757985,0.0,0.18518002840355324,0.18518002840355324,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,7.712121634039709,7.712121634039709,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.030631282893820833,0.030631282893820833,0,88.54390019771101,88.54390019771101,0,2.3850630725961404,2.3850630725961404,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.4455459330010303,0.4455459330010303,0.0,0.022277296650051515,0.022277296650051515,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.018100303528166856,0.018100303528166856,0,0.2937818495725544,0.2937818495725544
PermitLog,90,max,frequency,all_in_one,False,71822,30.0,0.47154105881094005,0.473832887533757,0.5869664983937586,0.5875783998776197,0.0,0.018100303528166856,0.018100303528166856,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.3452980980757985,0.3452980980757985,0.0,0.18518002840355324,0.18518002840355324,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,7.712121634039709,7.712121634039709,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.030631282893820833,0.030631282893820833,0,88.54390019771101,88.54390019771101,0,2.3850630725961404,2.3850630725961404,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.4455459330010303,0.4455459330010303,0.0,0.022277296650051515,0.022277296650051515,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.018100303528166856,0.018100303528166856,0,0.2937818495725544,0.2937818495725544
PermitLog,90,max,complex,all_in_one,False,71822,30.0,0.8424367604999997,0.8770658132853381,0.8540614960991281,0.8789964815664678,0.0,0.018100303528166856,0.018100303528166856,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.3452980980757985,0.3452980980757985,0.0,0.18518002840355324,0.18518002840355324,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,7.712121634039709,7.712121634039709,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.030631282893820833,0.030631282893820833,0,88.54390019771101,88.54390019771101,0,2.3850630725961404,2.3850630725961404,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.4455459330010303,0.4455459330010303,0.0,0.022277296650051515,0.022277296650051515,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.018100303528166856,0.018100303528166856,0,0.2937818495725544,0.2937818495725544
PermitLog,3,min,simple,all_in_one,True,58,2.0,0.16666666666666666,0.19047619047619047,0.3333333333333333,0.3333333333333333,,,,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,5.172413793103448,5.172413793103448,,,,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.068965517241379,12.068965517241379,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,,,,0,63.793103448275865,63.793103448275865,0,12.068965517241379,12.068965517241379,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,,,,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,1.7241379310344827,1.7241379310344827,0,5.172413793103448,5.172413793103448
PermitLog,3,min,frequency,all_in_one,True,45,2.0,0.4017857142857143,0.4017857142857143,0.375,0.375,,,,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,6.666666666666667,6.666666666666667,,,,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,13.333333333333334,13.333333333333334,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,,,,0,57.77777777777777,57.77777777777777,0,13.333333333333334,13.333333333333334,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,,,,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,2.2222222222222223,2.2222222222222223,0,6.666666666666667,6.666666666666667
PermitLog,3,min,complex,all_in_one,True,16956,1.0,0.8552210039244122,0.8898210676681878,0.8618576143328619,0.8901461574728902,0.0,0.017692852087756547,0.017692852087756547,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.6723283793347488,0.6723283793347488,0.0,0.4069355980184005,0.4069355980184005,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,12.154989384288747,12.154989384288747,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.07077140835102619,0.07077140835102619,0,82.71408351026184,82.71408351026184,0,3.007784854918613,3.007784854918613,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.42462845010615713,0.42462845010615713,0.0,0.035385704175513094,0.035385704175513094,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.05307855626326964,0.05307855626326964,0,0.4423213021939137,0.4423213021939137
PermitLog,12,avg,simple,all_in_one,True,4801,11.0,0.4323282758234214,0.42374606538810844,0.5436893203883495,0.49029126213592233,0.0,0.02082899395959175,0.02082899395959175,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.8123307644240784,0.8123307644240784,0.0,0.2707769214746928,0.2707769214746928,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,6.269527181837117,6.269527181837117,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.0416579879191835,0.0416579879191835,0,86.96104978129556,86.96104978129556,0,4.665694646948553,4.665694646948553,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.43740887315142674,0.43740887315142674,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.0416579879191835,0.0416579879191835,0,0.47906686107061025,0.47906686107061025
PermitLog,12,avg,frequency,all_in_one,True,2484,11.0,0.33528652433378614,0.3270660708862956,0.4189189189189189,0.3918918918918919,0.0,0.040257648953301126,0.040257648953301126,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,1.247987117552335,1.247987117552335,0.0,0.24154589371980675,0.24154589371980675,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,5.555555555555555,5.555555555555555,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.040257648953301126,0.040257648953301126,0,85.14492753623189,85.14492753623189,0,6.561996779388084,6.561996779388084,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.40257648953301123,0.40257648953301123,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.08051529790660225,0.08051529790660225,0,0.6843800322061192,0.6843800322061192
PermitLog,12,avg,complex,all_in_one,True,59057,4.0,0.8702090649561322,0.8963347015644784,0.8770758710517746,0.8992184956040378,0.0,0.020319352489967323,0.020319352489967323,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.40130721167685457,0.40130721167685457,0.0,0.22520615676380448,0.22520615676380448,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,9.033645461164637,9.033645461164637,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.037252146231606754,0.037252146231606754,0,87.32749716375704,87.32749716375704,0,2.1792505545489953,2.1792505545489953,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.41316016729600213,0.41316016729600213,0.0,0.02709246998662309,0.02709246998662309,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.02201263186413126,0.02201263186413126,0,0.31325668422032954,0.31325668422032954
PermitLog,90,max,simple,all_in_one,True,12717,89.0,0.4936684088974162,0.5158643597327306,0.6138613861386139,0.551980198019802,0.0,0.015726979633561376,0.015726979633561376,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.3931744908390344,0.3931744908390344,0.0,0.10222536761814893,0.10222536761814893,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,3.65652276480302,3.65652276480302,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.015726979633561376,0.015726979633561376,0,89.87182511598647,89.87182511598647,0,4.938271604938271,4.938271604938271,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.605488715892113,0.605488715892113,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.015726979633561376,0.015726979633561376,0,0.3853110010222537,0.3853110010222537
PermitLog,90,max,frequency,all_in_one,True,7784,89.0,0.4508023585609793,0.44609733700642795,0.5454545454545454,0.5333333333333333,0.0,0.012846865364850977,0.012846865364850977,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.4881808838643371,0.4881808838643371,0.0,0.07708119218910585,0.07708119218910585,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,3.0318602261048304,3.0318602261048304,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.012846865364850977,0.012846865364850977,0,88.3093525179856,88.3093525179856,0,6.744604316546762,6.744604316546762,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.7965056526207606,0.7965056526207606,,,,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.025693730729701953,0.025693730729701953,0,0.501027749229188,0.501027749229188
PermitLog,90,max,complex,all_in_one,True,71822,30.0,0.8424367604999997,0.8770658132853381,0.8540614960991281,0.8789964815664678,0.0,0.018100303528166856,0.018100303528166856,82.71408351026184,0,-82.71408351026184,0.42462845010615713,0,-0.42462845010615713,0,0.3452980980757985,0.3452980980757985,0.0,0.18518002840355324,0.18518002840355324,0.05307855626326964,0,-0.05307855626326964,0.035385704175513094,0,-0.035385704175513094,3.007784854918613,0,-3.007784854918613,0,7.712121634039709,7.712121634039709,0.017692852087756547,0,-0.017692852087756547,12.154989384288747,0,-12.154989384288747,0.0,0.030631282893820833,0.030631282893820833,0,88.54390019771101,88.54390019771101,0,2.3850630725961404,2.3850630725961404,0.6723283793347488,0,-0.6723283793347488,0.4423213021939137,0,-0.4423213021939137,0.0,0.4455459330010303,0.4455459330010303,0.0,0.022277296650051515,0.022277296650051515,0.4069355980184005,0,-0.4069355980184005,0.07077140835102619,0,-0.07077140835102619,0,0.018100303528166856,0.018100303528166856,0,0.2937818495725544,0.2937818495725544
